dataset,subset,algorithm,param,subset_size,silhouette_native,silhouette_common,ARI,AMI,CH,DB,clustering_runtime
StackOverflow,small,k_medoids,10,2000,0.38414761424064636,0.17687232642934256,0.017609595843661043,0.04377143123895228,115.20447104079406,1.9995251250667245,0.02463841438293457
StackOverflow,small,famd_kmeans,10,2000,0.46310729483109536,0.46310729483109536,0.005194161907324177,0.009072820027310705,513.753394194189,0.8530053621481608,0.00799870491027832
StackOverflow,small,hdbscan_gower,20,2000,0.8293293118476868,0.5147785485985449,0.0029079937076613243,0.013315915618406966,497.36482988063756,0.8807329388239589,0.16037917137145996
StackOverflow,small,hdbscan_famd,20,2000,0.5600184288326121,0.5600184288326121,0.0016684468111855426,0.012137529750439944,701.3498277621431,0.6951880853005131,0.08558106422424316
StackOverflow,small,hdbscan_gower,50,2000,0.8310596942901611,0.5265038307425978,0.0026232260230173994,0.010376375152809626,598.2473652762337,0.820333439179066,0.14703154563903809
StackOverflow,small,hdbscan_famd,50,2000,0.544306658650358,0.544306658650358,0.0014565119458268211,0.011423183628416982,702.9405641559176,0.688136921809751,0.13815975189208984
StackOverflow,small,hdbscan_gower,100,2000,0.8260451555252075,0.5452871847472905,-0.0013477075046108707,0.0017025432110826875,671.5763780146484,0.7523103783329695,0.13276338577270508
StackOverflow,small,hdbscan_famd,100,2000,0.5110449095749354,0.5110449095749354,0.00045686919213952683,0.009397847923521895,675.0184112040694,0.7280392956690326,0.12297868728637695
StackOverflow,small,hdbscan_gower,200,2000,,,,,,,0.13761353492736816
StackOverflow,small,hdbscan_famd,200,2000,0.47420737349136577,0.47420737349136577,-0.0024032835981266875,0.0015417586107495521,667.2126570417354,0.9581882327185834,0.11223649978637695
StackOverflow,medium,k_prototypes,2,5000,0.09314869344234467,0.10055912952337441,0.13728090848638355,0.15221966986576208,312.2537143943423,3.3935408740282327,4.070986270904541
StackOverflow,medium,agg_gower,2,5000,0.3737447261810303,0.10630611552295606,0.008636680753739284,0.00821125675793708,434.4917472654924,3.116307647670151,0.48557186126708984
StackOverflow,medium,k_medoids,2,5000,0.34540286660194397,0.09319917531854956,2.7115646448762898e-05,0.0004984985598771376,365.64490065120407,3.4392543342477477,0.3346889019012451
StackOverflow,medium,famd_kmeans,2,5000,0.15288037539140883,0.15288037539140883,0.012020805383416634,0.004229683358774513,422.24894901936193,2.2738515208025105,0.010642051696777344
StackOverflow,medium,k_prototypes,3,5000,0.09422976523637772,0.087240742689467,0.1604776003862544,0.17769779040951733,247.03439953130683,2.65832252970575,7.406505107879639
StackOverflow,medium,agg_gower,3,5000,0.48366522789001465,0.1441872219795045,0.007115318100283588,0.01389551104782893,472.42881018122824,2.539243892501484,0.4240267276763916
StackOverflow,medium,k_medoids,3,5000,0.2761822044849396,0.08847565004378677,0.025510931579134068,0.042726344386278835,335.8302547927733,3.0695234419625237,0.27716636657714844
StackOverflow,medium,famd_kmeans,3,5000,0.11464378709915596,0.11464378709915596,0.005564723626912143,0.003411675797782541,458.0049449129758,2.1822578603352123,0.009848594665527344
StackOverflow,medium,k_prototypes,4,5000,0.05731184780597687,0.07617519265630861,0.20223939322481477,0.22455981933363925,208.35284623871442,2.827491883898352,8.866276979446411
StackOverflow,medium,agg_gower,4,5000,0.42418116331100464,0.1346934631564664,0.007278159947770439,0.013956310568765555,328.26642928671254,2.17743419238714,0.44721508026123047
StackOverflow,medium,k_medoids,4,5000,0.21791279315948486,0.09634653318131248,0.047218810189422276,0.06388391114286322,297.97860175915963,2.948966913460189,0.23609137535095215
StackOverflow,medium,famd_kmeans,4,5000,0.16930720759438184,0.16930720759438184,0.009491565745960044,0.0033261238286999666,503.0899399749135,1.9436542972032482,0.009401798248291016
StackOverflow,medium,k_prototypes,5,5000,0.020244082435965538,0.035883307421996156,0.16248906914473726,0.22153541605199192,177.27665566208347,3.781516380146546,8.54075288772583
StackOverflow,medium,agg_gower,5,5000,0.3029475808143616,0.13577752938462076,0.01120935244569438,0.0166208305055079,284.36387219110435,2.0388887445858663,0.43590545654296875
StackOverflow,medium,k_medoids,5,5000,0.2688576281070709,0.10722652078769394,0.025357454032751456,0.04699715645096165,285.6112312950092,2.5770258613008226,0.31197094917297363
StackOverflow,medium,famd_kmeans,5,5000,0.22748849794804796,0.22748849794804796,0.009549127786030252,0.003217710674369876,560.1692528040321,1.7705823622317745,0.009508609771728516
StackOverflow,medium,k_prototypes,6,5000,0.10179156810045242,0.05557114222058669,0.11323661901453719,0.18721026007926903,192.32281349824353,3.08617641199249,12.097545146942139
StackOverflow,medium,agg_gower,6,5000,0.19954511523246765,0.1610855434269004,0.016033421437079122,0.018580543430156894,309.3290822612495,1.9163316220128073,0.41828227043151855
StackOverflow,medium,k_medoids,6,5000,0.24172919988632202,0.1021393244345863,0.03407118286211091,0.05075464658825724,291.61414563130455,2.2931397553611452,0.1936357021331787
StackOverflow,medium,famd_kmeans,6,5000,0.26647160093367495,0.26647160093367495,0.00906882829762913,0.002823319813567881,629.642848121914,1.5506028539651808,0.010851621627807617
StackOverflow,medium,k_prototypes,7,5000,0.05096909776329994,0.046663220434039226,0.1439187382217307,0.22022862385735875,163.7564252905877,3.1419875457373077,8.357516050338745
StackOverflow,medium,agg_gower,7,5000,0.20285175740718842,0.15979893083346866,0.01650389863034485,0.018237053603092114,301.851479496889,1.7045183138294642,0.37984204292297363
StackOverflow,medium,k_medoids,7,5000,0.23666952550411224,0.11484217498036682,0.03439412696568088,0.05917733070478487,255.43552160565665,2.5081456235399284,0.15356230735778809
StackOverflow,medium,famd_kmeans,7,5000,0.3226407780801884,0.3226407780801884,-0.001436232654082835,0.0013719950615071357,717.2405890078103,1.3702771105353533,0.010867834091186523
StackOverflow,medium,k_prototypes,8,5000,0.019757041707634926,0.033863396684871684,0.1362459241157809,0.22634688857135257,148.83855761287248,3.548041787253201,8.725343704223633
StackOverflow,medium,agg_gower,8,5000,0.22845429182052612,0.16066010669902686,0.019765082210739846,0.018468842771360253,307.175939530392,1.6174110843536469,0.3892359733581543
StackOverflow,medium,k_medoids,8,5000,0.2390032708644867,0.11922696816595149,0.029752844602367587,0.051274606134281156,247.19928552761087,2.876296431949134,0.2033097743988037
StackOverflow,medium,famd_kmeans,8,5000,0.3481436409121209,0.3481436409121209,0.0036344797746390703,0.003576793084343583,718.8403429144839,1.5842251635300248,0.009802818298339844
StackOverflow,medium,k_prototypes,9,5000,0.003967325668781996,0.022294752444400063,0.12438909836087605,0.21703591020705482,130.73407603675633,4.003440575033015,10.033918857574463
StackOverflow,medium,agg_gower,9,5000,0.263976126909256,0.14023621517323273,0.01944318766947134,0.018117472663330123,307.1684204970513,1.5595153115809544,0.3949306011199951
StackOverflow,medium,k_medoids,9,5000,0.2876981198787689,0.14640416399164213,0.019931030111772066,0.03890503544640346,244.6030079262957,2.7151122674303623,0.23046016693115234
StackOverflow,medium,famd_kmeans,9,5000,0.36485330705601393,0.36485330705601393,0.0036955808138216264,0.0031114496015997107,854.7423661610496,1.3863647028498078,0.009214401245117188
StackOverflow,medium,k_prototypes,10,5000,0.022681748494505882,0.04098217615545055,0.11714719004989255,0.20740551626698067,148.78113681082232,3.775822572060457,13.336684465408325
StackOverflow,medium,agg_gower,10,5000,0.29563233256340027,0.139621600799093,0.02005884830985187,0.017658346624731456,316.16641639282227,1.4810943566589478,0.42224955558776855
StackOverflow,medium,k_medoids,10,5000,0.33496686816215515,0.16892395969169582,0.01880010493285119,0.0381845346033722,266.0203154883302,2.4072004331709667,0.2183060646057129
StackOverflow,medium,famd_kmeans,10,5000,0.3826928560535394,0.3826928560535394,0.0068569741353306365,0.0061257643328822406,1008.0594595454565,1.2157367987200194,0.010476350784301758
StackOverflow,medium,hdbscan_gower,20,5000,0.8350942730903625,0.5122464601800274,0.0037510001859297998,0.010907729861625713,1057.5382197538618,0.8892719455115099,0.878981351852417
StackOverflow,medium,hdbscan_famd,20,5000,0.5369479411460201,0.5369479411460201,0.003310218760603852,0.010853960356051627,1622.0388792542071,0.7775584310736984,0.33946681022644043
StackOverflow,medium,hdbscan_gower,50,5000,0.8360652923583984,0.514094347503868,0.003732389120161217,0.011623780914040151,1199.2279085018743,0.8795860752866714,0.8230693340301514
StackOverflow,medium,hdbscan_famd,50,5000,0.561515651727265,0.561515651727265,0.0026331676943638772,0.013160803129473774,1785.7266505442785,0.6880389158282164,0.3992350101470947
StackOverflow,medium,hdbscan_gower,100,5000,0.8371866345405579,0.5201364684476512,0.0033549108226818367,0.009073225063792482,1346.1534263276108,0.8517269899462251,0.7508888244628906
StackOverflow,medium,hdbscan_famd,100,5000,0.5637572099570544,0.5637572099570544,0.0024700514084104717,0.011572798687908904,1971.902569548405,0.6810612165789784,0.45748305320739746
StackOverflow,medium,hdbscan_gower,200,5000,0.841463029384613,0.5127589944966127,0.0015849610478518832,0.004823681222645219,1591.1384378167768,0.8777413613802617,0.6983428001403809
StackOverflow,medium,hdbscan_famd,200,5000,0.50300057340247,0.50300057340247,0.0005729809034035128,0.004386182968755721,1676.9085260906575,0.7514039391363649,0.45090174674987793
StackOverflow,large,k_prototypes,2,10000,0.32806235551834106,0.9187316245798145,4.599116605447817e-06,-6.738091277020733e-05,507.0798621898069,0.3516879704203095,9.741211414337158
StackOverflow,large,agg_gower,2,10000,0.3449600040912628,0.9062446322476597,0.0004808480056098934,0.0014144741948340718,570.6892870909976,0.132913987533216,1.5998835563659668
StackOverflow,large,k_medoids,2,10000,0.24453715980052948,0.07887462107243687,0.0033833696714546386,0.00472083147105738,515.6704704532337,3.918238056562635,1.8716742992401123
StackOverflow,large,famd_kmeans,2,10000,0.09765341774162589,0.09765341774162589,-0.0007712902758077039,0.00344716807261824,701.9281133472226,3.052496491549739,0.006176471710205078
StackOverflow,large,k_prototypes,3,10000,0.08767478168010712,0.07848585681901994,0.13241449302975916,0.1526799902450143,485.8340359048303,2.75232288357061,9.874939441680908
StackOverflow,large,agg_gower,3,10000,0.3717502951622009,0.11039903630458589,0.010423314976684256,0.009553868706508695,733.4041517893853,2.082379441234752,1.778559684753418
StackOverflow,large,k_medoids,3,10000,0.3736611306667328,0.1161706835351177,0.01397429002256416,0.028753366962057304,687.1112377795321,2.7508679317288625,1.4461140632629395
StackOverflow,large,famd_kmeans,3,10000,0.1368913034447766,0.1368913034447766,-0.0018393516216311688,0.0016542652571780094,656.5093810885982,2.8872279936043816,0.005242109298706055
StackOverflow,large,k_prototypes,4,10000,0.06436014920473099,0.07491635662172161,0.14750051835483352,0.1710804988326847,368.63387324330904,2.343584253789916,18.574132442474365
StackOverflow,large,agg_gower,4,10000,0.4867616593837738,0.15131421943675483,0.007904293764601104,0.013167555053167237,838.4328003652221,1.9009707904427295,1.7187235355377197
StackOverflow,large,k_medoids,4,10000,0.21617011725902557,0.1084897298478879,0.045794712355712995,0.06639823837699303,525.921431169411,2.971346770418879,1.4357883930206299
StackOverflow,large,famd_kmeans,4,10000,0.16919249898345215,0.16919249898345215,-0.005534198307601993,0.0011227479973844122,819.1029758079527,2.3448964439945277,0.005286693572998047
StackOverflow,large,k_prototypes,5,10000,0.04413513094186783,0.05368000704030476,0.17516266744209033,0.18469806683951542,310.54231356294076,3.4155277347686637,27.413877725601196
StackOverflow,large,agg_gower,5,10000,0.4264913499355316,0.15397159456388682,0.008116676495157496,0.013368934529137129,653.5900767024614,1.8359917558902705,1.7085950374603271
StackOverflow,large,k_medoids,5,10000,0.12502862513065338,0.09112469913313052,0.06358931442484828,0.08618800053600749,450.23209642209105,3.0984901065872434,1.6191565990447998
StackOverflow,large,famd_kmeans,5,10000,0.23250381958740945,0.23250381958740945,0.0029978871948589457,0.008685810976464453,830.1832435730646,2.155343977749912,0.0060040950775146484
StackOverflow,large,k_prototypes,6,10000,0.09854665398597717,0.05481694731041112,0.1323032725381729,0.18947497637957308,347.5222677456798,2.915979311858791,21.287595987319946
StackOverflow,large,agg_gower,6,10000,0.3044288754463196,0.1435382194046892,0.012046726965090264,0.016128080188741498,586.0414013431641,1.836939774580156,1.7378578186035156
StackOverflow,large,k_medoids,6,10000,0.1414278745651245,0.0911603245679385,0.04072277299265179,0.07642029611180004,437.291950365402,2.8237444618681757,0.8410890102386475
StackOverflow,large,famd_kmeans,6,10000,0.2971396557132747,0.2971396557132747,0.0011669262636948207,0.008356594554435135,915.6953024311385,1.8978684714873142,0.006262779235839844
StackOverflow,large,k_prototypes,7,10000,0.11187209188938141,0.04513244230873218,0.11571054647153362,0.1843173872439971,312.5472224220447,3.1110942993404977,24.710490942001343
StackOverflow,large,agg_gower,7,10000,0.20185759663581848,0.17068859543623288,0.017226782947454784,0.017472180282808163,628.9707267066776,1.8109061401544901,1.615666151046753
StackOverflow,large,k_medoids,7,10000,0.1838650107383728,0.10350431273544154,0.0347277062847572,0.06903284887678217,421.06784621423463,2.6438591115315107,1.0136663913726807
StackOverflow,large,famd_kmeans,7,10000,0.30006079335127533,0.30006079335127533,0.0014435858418787996,0.008783185430911045,1045.967572187152,1.6301376166360786,0.006403923034667969
StackOverflow,large,k_prototypes,8,10000,0.15409965813159943,0.08011937752259198,0.0960670040732804,0.1676127450884174,364.81427719113634,2.972761362838511,25.38659405708313
StackOverflow,large,agg_gower,8,10000,0.19822116196155548,0.17238559985860924,0.017226802202372243,0.017455701369648458,648.546842126807,1.3023273415453462,1.8750131130218506
StackOverflow,large,k_medoids,8,10000,0.2832394540309906,0.14600028762843756,0.030858193656674724,0.053452563587566025,478.54237923382806,2.339925744165877,0.8859429359436035
StackOverflow,large,famd_kmeans,8,10000,0.3968070668518902,0.3968070668518902,0.006677701786700888,0.005973244399294746,1392.6282668658696,1.235159623776231,0.00528264045715332
StackOverflow,large,k_prototypes,9,10000,0.02175341174006462,0.03531858827589447,0.11659456886402583,0.19522509068127808,264.4330854513866,3.3841840701645283,30.683194637298584
StackOverflow,large,agg_gower,9,10000,0.19834984838962555,0.17071437093570638,0.017800517710433807,0.017243178897471324,644.0561413971768,1.2002278211855113,1.7482810020446777
StackOverflow,large,k_medoids,9,10000,0.3307483494281769,0.16891641993316142,0.02586344958103052,0.04727597101323523,520.300597758229,2.0647646691773547,0.8229858875274658
StackOverflow,large,famd_kmeans,9,10000,0.4210073902861575,0.4210073902861575,0.006849234382369741,0.005841226407274443,1622.18335170797,1.049931989765185,0.0070629119873046875
StackOverflow,large,k_prototypes,10,10000,0.0528843030333519,0.04883040059866975,0.09976855591814626,0.19592669607879742,305.76875232662763,3.3875462257846003,32.13696837425232
StackOverflow,large,agg_gower,10,10000,0.2297743707895279,0.1710043241259879,0.021164468493111648,0.017267292007471614,657.6536896811957,1.1738940462554728,1.6447818279266357
StackOverflow,large,k_medoids,10,10000,0.34292030334472656,0.18322666602667828,0.02121160370637265,0.04345967634854772,493.336859308071,2.2849622174206314,0.7889838218688965
StackOverflow,large,famd_kmeans,10,10000,0.4260264682861547,0.4260264682861547,0.00701659875469638,0.008075320590001468,1601.3015266626737,1.0918265985192424,0.007054567337036133
StackOverflow,large,hdbscan_gower,20,10000,0.8430322408676147,0.28220375135287973,0.0030309170070642673,0.0976166725129196,1383.1887285057176,2.2055620452612503,3.955087184906006
StackOverflow,large,hdbscan_famd,20,10000,0.5916335973169321,0.5916335973169321,0.003788871788206323,0.010774178949961945,3854.707470907235,0.6785608871237053,0.3874216079711914
StackOverflow,large,hdbscan_gower,50,10000,0.8489778637886047,0.5150934550922034,0.0018555148519694995,0.034830733245796476,1664.4927646844117,1.3488708616416223,3.1042304039001465
StackOverflow,large,hdbscan_famd,50,10000,0.5984405153992803,0.5984405153992803,0.0034763656074718007,0.01063410062748187,4193.35272290625,0.6608983499582839,0.49437522888183594
StackOverflow,large,hdbscan_gower,100,10000,0.8584837317466736,0.5807436913228678,0.0041200190483913655,0.011003289705043754,2947.4922072653785,0.7362229765881303,3.000983238220215
StackOverflow,large,hdbscan_famd,100,10000,0.6166569873896928,0.6166569873896928,0.002869534379587601,0.01263842901888706,4595.7444230382425,0.5999878821465283,0.576357364654541
StackOverflow,large,hdbscan_gower,200,10000,0.8596673607826233,0.5867707705040752,0.0037246275917877827,0.009112430157609945,3300.430310399638,0.7081836928267314,2.9277312755584717
StackOverflow,large,hdbscan_famd,200,10000,0.627009307212955,0.627009307212955,0.0027391402930695107,0.01410022294234971,5257.662376757127,0.5790542409357826,0.6860430240631104
